onset	duration	value	trial_type
36.6388	5	1	left
59.4250	5	1	right
83.7763	5	1	left
106.8275	5	1	right
128.7975	5	1	left
154.2312	5	1	left
176.3500	5	1	right
197.6863	5	1	left
221.5712	5	1	right
246.4888	5	1	right
268.7237	5	1	left
290.5113	5	1	left
315.5788	5	1	right
338.4638	5	1	right
