onset	duration	value	trial_type
34.9312	5	1	right
58.3837	5	1	left
82.6850	5	1	left
104.3550	5	1	right
129.4725	5	1	left
151.4588	5	1	right
174.4762	5	1	left
199.8262	5	1	right
224.4950	5	1	right
247.0637	5	1	left
272.0813	5	1	right
295.9650	5	1	left
320.3000	5	1	right
342.0863	5	1	left
