onset	duration	value	trial_type
29.5975	5	1	left
52.3825	5	1	right
76.7325	5	1	left
99.7850	5	1	right
121.7712	5	1	left
147.2225	5	1	left
169.3413	5	1	right
190.6788	5	1	left
214.5625	5	1	right
239.4800	5	1	right
261.7163	5	1	left
283.5013	5	1	left
308.5700	5	1	right
331.4550	5	1	right
