onset	duration	value	trial_type
32.7137	5	1	left
55.0500	5	1	right
79.7175	5	1	right
101.6363	5	1	left
127.1200	5	1	left
150.8550	5	1	left
172.0087	5	1	right
197.8750	5	1	right
220.1612	5	1	left
244.7287	5	1	right
267.6475	5	1	left
292.9975	5	1	right
315.8662	5	1	right
337.3537	5	1	left
