onset	duration	value	trial_type
30.6612	5	1	right
54.1138	5	1	left
78.3975	5	1	left
100.0675	5	1	right
125.1838	5	1	left
147.1712	5	1	right
170.1900	5	1	left
195.5400	5	1	right
220.2075	5	1	right
242.7763	5	1	left
267.7950	5	1	right
291.6950	5	1	left
316.0300	5	1	right
337.8163	5	1	left
