onset	duration	value	trial_type
31.0750	5	1	right
54.5275	5	1	left
78.8113	5	1	left
100.4800	5	1	right
125.6150	5	1	left
147.6012	5	1	right
170.6188	5	1	left
195.9700	5	1	right
220.6375	5	1	right
243.2063	5	1	left
268.2250	5	1	right
292.1100	5	1	left
316.4438	5	1	right
338.2462	5	1	left
