onset	duration	value	trial_type
30.1000	5	1	left
52.4363	5	1	right
77.1038	5	1	right
99.0225	5	1	left
124.5062	5	1	left
148.2413	5	1	left
169.3950	5	1	right
217.5475	5	1	right
265.1463	5	1	left
