onset	duration	value	trial_type
30.5312	5	1	left
53.3162	5	1	right
77.6688	5	1	left
100.7200	5	1	right
122.6887	5	1	left
148.1238	5	1	left
170.2425	5	1	right
191.5788	5	1	left
215.4638	5	1	right
240.3812	5	1	right
262.6338	5	1	left
284.4200	5	1	left
309.4875	5	1	right
332.3737	5	1	right
