onset	duration	value	trial_type
32.7575	5	1	left
55.0925	5	1	right
79.7650	5	1	right
101.6800	5	1	left
127.1650	5	1	left
150.9000	5	1	left
172.0625	5	1	right
197.9313	5	1	right
220.2063	5	1	left
244.7812	5	1	right
267.6938	5	1	left
293.0275	5	1	right
315.9087	5	1	right
337.3838	5	1	left
