onset	duration	value	trial_type
30.2737	5	1	right
53.7175	5	1	left
78.0187	5	1	left
99.6950	5	1	right
124.8075	5	1	left
146.7937	5	1	right
169.8225	5	1	left
195.1650	5	1	right
219.8325	5	1	right
242.4013	5	1	left
267.4237	5	1	right
291.3075	5	1	left
315.6587	5	1	right
337.4413	5	1	left
