onset	duration	value	trial_type
30.4350	5	1	left
53.2100	5	1	right
77.5463	5	1	left
100.6000	5	1	right
122.5725	5	1	left
148.0087	5	1	left
170.1312	5	1	right
191.4575	5	1	left
215.3425	5	1	right
240.2600	5	1	right
262.4975	5	1	left
284.2912	5	1	left
309.3525	5	1	right
332.2412	5	1	right
