onset	duration	value	trial_type
32.0213	5	1	left
54.3588	5	1	right
79.0275	5	1	right
100.9500	5	1	left
126.4287	5	1	left
150.1625	5	1	left
171.3175	5	1	right
197.1838	5	1	right
219.4737	5	1	left
244.0387	5	1	right
266.9575	5	1	left
292.3012	5	1	right
315.1600	5	1	right
336.6475	5	1	left
