onset	duration	value	trial_type
30.1450	5	1	right
53.5938	5	1	left
77.8950	5	1	left
99.5625	5	1	right
124.6813	5	1	left
146.6738	5	1	right
169.6912	5	1	left
195.0400	5	1	right
219.7113	5	1	right
242.2738	5	1	left
267.2925	5	1	right
291.1775	5	1	left
315.5275	5	1	right
337.3150	5	1	left
