onset	duration	value	trial_type
30.0237	5	1	left
52.8188	5	1	right
77.1625	5	1	left
100.2138	5	1	right
122.1825	5	1	left
147.6163	5	1	left
169.7425	5	1	right
191.0725	5	1	left
214.9575	5	1	right
239.8750	5	1	right
262.1187	5	1	left
283.9038	5	1	left
308.9650	5	1	right
331.8612	5	1	right
