onset	duration	value	trial_type
31.8325	5	1	left
54.1688	5	1	right
78.8363	5	1	right
100.7562	5	1	left
126.2450	5	1	left
149.9750	5	1	left
171.1287	5	1	right
196.9988	5	1	right
219.5012	5	1	left
243.8500	5	1	right
266.7688	5	1	left
292.1087	5	1	right
314.9725	5	1	right
336.4588	5	1	left
