onset	duration	value	trial_type
37.3100	5	1	left
59.6388	5	1	right
84.3088	5	1	right
106.2313	5	1	left
131.7225	5	1	left
155.5500	5	1	left
176.6012	5	1	right
202.4675	5	1	right
224.7525	5	1	left
249.3200	5	1	right
272.2487	5	1	left
320.4525	5	1	right
341.9300	5	1	right
