onset	duration	value	trial_type
30.1100	5	1	right
53.5538	5	1	left
77.8550	5	1	left
99.5238	5	1	right
124.6475	5	1	left
146.6375	5	1	right
169.6475	5	1	left
195.0012	5	1	right
219.6675	5	1	right
242.2350	5	1	left
267.2575	5	1	right
291.1500	5	1	left
315.4787	5	1	right
337.2688	5	1	left
