onset	duration	value	trial_type
28.6013	5	1	left
50.9312	5	1	right
75.5938	5	1	right
97.5138	5	1	left
122.9975	5	1	left
146.7350	5	1	left
167.8862	5	1	right
193.7550	5	1	right
216.0400	5	1	left
240.6113	5	1	right
263.5275	5	1	left
288.8662	5	1	right
311.7350	5	1	right
333.2163	5	1	left
