onset	duration	value	trial_type
29.5425	5	1	left
52.3312	5	1	right
76.6900	5	1	left
99.7313	5	1	right
121.7013	5	1	left
147.1475	5	1	left
169.2562	5	1	right
190.6025	5	1	left
214.4775	5	1	right
239.3950	5	1	right
261.6338	5	1	left
283.4200	5	1	left
308.4850	5	1	right
331.3775	5	1	right
