onset	duration	value	trial_type
33.9725	5	1	right
57.4250	5	1	left
81.7250	5	1	left
103.3950	5	1	right
128.5137	5	1	left
150.5075	5	1	right
173.5263	5	1	left
198.8688	5	1	right
223.5362	5	1	right
246.1113	5	1	left
271.1237	5	1	right
295.0450	5	1	left
319.3700	5	1	right
341.1463	5	1	left
