onset	duration	value	trial_type
30.2375	5	1	left
52.5737	5	1	right
77.2412	5	1	right
99.1612	5	1	left
124.6437	5	1	left
148.3787	5	1	left
169.5325	5	1	right
195.3988	5	1	right
217.6850	5	1	left
242.2537	5	1	right
265.1712	5	1	left
290.5063	5	1	right
313.3750	5	1	right
334.8600	5	1	left
