onset	duration	value	trial_type
29.8788	5	1	left
52.6638	5	1	right
77.0150	5	1	left
100.0675	5	1	right
122.0375	5	1	left
147.4712	5	1	left
169.5900	5	1	right
190.9263	5	1	left
214.8113	5	1	right
239.7287	5	1	right
261.9638	5	1	left
283.7513	5	1	left
308.8175	5	1	right
331.7038	5	1	right
