onset	duration	value	trial_type
29.1925	5	1	right
52.6437	5	1	left
76.9287	5	1	left
98.5975	5	1	right
123.7150	5	1	left
145.7012	5	1	right
168.7212	5	1	left
194.0712	5	1	right
218.7388	5	1	right
241.3075	5	1	left
266.3250	5	1	right
290.2100	5	1	left
314.5612	5	1	right
336.3475	5	1	left
