onset	duration	value	trial_type
30.5613	5	1	left
53.3537	5	1	right
77.7025	5	1	left
100.7575	5	1	right
122.7262	5	1	left
148.1637	5	1	left
170.2700	5	1	right
191.6087	5	1	left
215.5025	5	1	right
240.4100	5	1	right
262.6525	5	1	left
284.4325	5	1	left
309.5025	5	1	right
332.3875	5	1	right
