onset	duration	value	trial_type
32.4000	5	1	right
55.8600	5	1	left
80.1538	5	1	left
101.8275	5	1	right
126.9400	5	1	left
148.9313	5	1	right
171.9512	5	1	left
197.3075	5	1	right
221.9737	5	1	right
244.5400	5	1	left
269.5600	5	1	right
293.4362	5	1	left
317.7950	5	1	right
339.5863	5	1	left
