onset	duration	value	trial_type
30.9513	5	1	right
54.4038	5	1	left
78.7050	5	1	left
100.3750	5	1	right
125.4925	5	1	left
147.4775	5	1	right
170.4963	5	1	left
195.8462	5	1	right
220.5150	5	1	right
243.0838	5	1	left
268.1012	5	1	right
291.9862	5	1	left
316.3363	5	1	right
338.1225	5	1	left
