onset	duration	value	trial_type
33.1587	5	1	left
55.4963	5	1	right
80.1637	5	1	right
102.0825	5	1	left
127.5662	5	1	left
151.3013	5	1	left
172.4550	5	1	right
198.3212	5	1	right
220.6238	5	1	left
245.1912	5	1	right
268.1100	5	1	left
293.4438	5	1	right
316.3138	5	1	right
337.7987	5	1	left
