onset	duration	value	trial_type
31.4375	5	1	left
54.2225	5	1	right
78.5575	5	1	left
101.6100	5	1	right
123.5787	5	1	left
149.0125	5	1	left
171.1325	5	1	right
192.4850	5	1	left
216.3700	5	1	right
241.2862	5	1	right
263.5225	5	1	left
285.3087	5	1	left
310.3763	5	1	right
333.2625	5	1	right
