onset	duration	value	trial_type
31.4300	5	1	right
54.8825	5	1	left
79.1675	5	1	left
100.8363	5	1	right
125.9537	5	1	left
147.9400	5	1	right
170.9588	5	1	left
196.3100	5	1	right
220.9775	5	1	right
243.5462	5	1	left
268.5638	5	1	right
292.4475	5	1	left
316.7825	5	1	right
338.5688	5	1	left
