onset	duration	value	trial_type
30.7488	5	1	left
53.5337	5	1	right
77.8850	5	1	left
100.9375	5	1	right
122.9062	5	1	left
148.3400	5	1	left
170.4600	5	1	right
191.7962	5	1	left
215.6813	5	1	right
240.5975	5	1	right
262.8338	5	1	left
284.6200	5	1	left
309.6888	5	1	right
332.5738	5	1	right
