onset	duration	value	trial_type
30.7150	5	1	left
53.5012	5	1	right
77.8525	5	1	left
100.9038	5	1	right
122.8725	5	1	left
148.3075	5	1	left
170.4250	5	1	right
191.7625	5	1	left
215.6475	5	1	right
240.5650	5	1	right
262.8000	5	1	left
284.5863	5	1	left
309.6538	5	1	right
332.5387	5	1	right
