onset	duration	value	trial_type
35.4750	5	1	right
58.9263	5	1	left
83.2275	5	1	left
104.8962	5	1	right
130.0137	5	1	left
152.0000	5	1	right
175.0188	5	1	left
200.3688	5	1	right
225.0362	5	1	right
247.6062	5	1	left
272.6225	5	1	right
296.5075	5	1	left
320.8587	5	1	right
342.6450	5	1	left
