onset	duration	value	trial_type
29.8200	5	1	right
53.2713	5	1	left
77.5563	5	1	left
99.2250	5	1	right
124.3425	5	1	left
146.3288	5	1	right
169.3475	5	1	left
194.6975	5	1	right
219.3663	5	1	right
241.9338	5	1	left
266.9513	5	1	right
290.8363	5	1	left
315.1712	5	1	right
336.9575	5	1	left
