onset	duration	value	trial_type
36.8212	5	1	left
59.1575	5	1	right
83.8400	5	1	right
105.7600	5	1	left
131.2438	5	1	left
154.9787	5	1	left
176.0938	5	1	right
201.9975	5	1	right
224.2850	5	1	left
248.8537	5	1	right
271.7713	5	1	left
297.1050	5	1	right
319.9725	5	1	right
341.4588	5	1	left
